City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
1840982,Muan,126.4714,34.9897,800,Clear,298.09,69,10000,2.57,0,2023-09-11 10:25:44,2023-09-11 19:25:44
1841066,Mokpo,126.3886,34.7936,802,Clouds,298.18,75,10000,2.23,45,2023-09-11 10:18:49,2023-09-11 19:18:49
1841149,Miryang,128.7489,35.4933,802,Clouds,300.0,89,10000,1.45,49,2023-09-11 10:23:34,2023-09-11 19:23:34
1841245,Masan,128.5725,35.2081,801,Clouds,299.99,84,10000,1.6,20,2023-09-11 10:25:12,2023-09-11 19:25:12
1841597,Gyeongsangbuk-do,128.75,36.3333,801,Clouds,300.11,82,10000,1.18,23,2023-09-11 10:25:46,2023-09-11 19:25:46
1841598,Gyeongsan-si,128.7378,35.8233,800,Clear,301.01,65,10000,2.57,0,2023-09-11 10:25:47,2023-09-11 19:25:47
1841603,Gyeongju,129.2117,35.8428,801,Clouds,295.61,91,10000,0.96,15,2023-09-11 10:19:35,2023-09-11 19:19:35
1841610,Gyeonggi-do,127.25,37.6,804,Clouds,297.48,67,10000,1.38,89,2023-09-11 10:22:47,2023-09-11 19:22:47
1841775,Kwangyang,127.5892,34.9753,801,Clouds,297.35,83,10000,1.45,18,2023-09-11 10:21:53,2023-09-11 19:21:53
1841811,Gwangju,126.9156,35.1547,802,Clouds,295.9,84,10000,0.8,32,2023-09-11 10:14:15,2023-09-11 19:14:15
1841811,Gwangju,126.9156,35.1547,802,Clouds,295.9,84,10000,0.8,32,2023-09-11 10:14:15,2023-09-11 19:14:15
1841811,Gwangju,126.9156,35.1547,802,Clouds,295.9,84,10000,0.8,32,2023-09-11 10:14:15,2023-09-11 19:14:15
1841909,Gwacheon,126.9892,37.4289,802,Clouds,298.36,61,10000,1.54,40,2023-09-11 10:25:50,2023-09-11 19:25:50
1841919,Kuwaegwan,128.3946,36.0151,803,Clouds,301.13,71,10000,0.5,80,2023-09-11 10:25:51,2023-09-11 19:25:51
1841976,Kurye,127.4644,35.2094,803,Clouds,296.98,88,10000,1.3,74,2023-09-11 10:25:36,2023-09-11 19:25:36
1841988,Guri-si,127.1394,37.5986,802,Clouds,298.83,61,10000,1.54,40,2023-09-11 10:24:23,2023-09-11 19:24:23
1842016,Kunwi,128.5728,36.2347,803,Clouds,300.76,74,10000,0.25,66,2023-09-11 10:25:52,2023-09-11 19:25:52
1842025,Gunsan,126.7114,35.9786,800,Clear,297.09,73,10000,3.09,0,2023-09-11 10:25:23,2023-09-11 19:25:23
1842030,Gunpo,126.9469,37.3675,802,Clouds,298.43,61,10000,1.54,40,2023-09-11 10:25:53,2023-09-11 19:25:53
1842153,Kinzan,127.4889,36.1031,804,Clouds,295.79,84,10000,1.0,90,2023-09-11 10:25:37,2023-09-11 19:25:37
1842225,Gumi,128.336,36.1136,803,Clouds,298.9,74,10000,0.56,75,2023-09-11 10:24:15,2023-09-11 19:24:15
1842485,Goyang-si,126.835,37.6564,800,Clear,297.38,73,10000,2.06,0,2023-09-11 10:25:54,2023-09-11 19:25:54
1842518,Goseong,128.3236,34.9763,800,Clear,300.17,88,10000,1.22,7,2023-09-11 10:25:55,2023-09-11 19:25:55
1842559,Koryŏng,128.2675,35.7294,803,Clouds,301.13,79,10000,1.28,75,2023-09-11 10:25:56,2023-09-11 19:25:56
1842616,Gongju,127.1247,36.4556,803,Clouds,300.29,86,10000,1.5,64,2023-09-11 10:25:36,2023-09-11 19:25:36
1842754,Kyosai,128.5886,34.8503,800,Clear,299.13,79,10000,1.79,2,2023-09-11 10:25:36,2023-09-11 19:25:36
1842781,Koyo,127.2845,34.6101,801,Clouds,297.26,80,10000,1.46,11,2023-09-11 10:25:57,2023-09-11 19:25:57
1842800,Koesan,127.7947,36.8108,802,Clouds,299.7,82,10000,0.8,26,2023-09-11 10:25:35,2023-09-11 19:25:35
1842859,Koch'ang,126.7,35.4333,803,Clouds,295.74,82,10000,1.14,51,2023-09-11 10:23:38,2023-09-11 19:23:38
1842936,Gimpo-si,126.7142,37.6236,800,Clear,297.29,73,10000,2.06,0,2023-09-11 10:25:58,2023-09-11 19:25:58
1842939,Kimje,126.8889,35.8017,801,Clouds,297.09,83,10000,1.19,17,2023-09-11 10:25:59,2023-09-11 19:25:59
1842943,Gimhae,128.8811,35.2342,801,Clouds,299.12,73,10000,1.54,20,2023-09-11 10:23:11,2023-09-11 19:23:11
1842944,Gimcheon,128.1198,36.1218,800,Clear,298.77,83,10000,0.51,0,2023-09-11 10:23:05,2023-09-11 19:23:05
1842966,Gijang,129.2139,35.2442,800,Clear,299.0,78,10000,0.89,2,2023-09-11 10:25:35,2023-09-11 19:25:35
1843082,Gapyeong County,127.5106,37.831,803,Clouds,298.32,82,10000,1.53,69,2023-09-11 10:26:01,2023-09-11 19:26:01
1843125,Gangwon-do,128.25,37.75,802,Clouds,290.64,86,10000,0.97,34,2023-09-11 10:22:25,2023-09-11 19:22:25
1843137,Gangneung,128.8961,37.7556,802,Clouds,296.46,88,10000,1.14,25,2023-09-11 10:22:48,2023-09-11 19:22:48
1843163,Ganghwa-gun,126.4856,37.7472,802,Clouds,298.09,77,10000,2.31,34,2023-09-11 10:26:02,2023-09-11 19:26:02
1843491,Iksan,126.9544,35.9439,801,Clouds,297.05,82,10000,1.09,11,2023-09-11 10:26:03,2023-09-11 19:26:03
1843495,Ipyang-ni,127.5,36.7167,800,Clear,300.15,65,10000,1.54,0,2023-09-11 10:26:03,2023-09-11 19:26:03
1843502,Ipseokdong,128.65,35.9,800,Clear,301.14,65,10000,2.57,0,2023-09-11 10:26:03,2023-09-11 19:26:03
1843542,Inje,128.1731,38.0656,803,Clouds,295.25,86,10000,0.29,74,2023-09-11 10:26:04,2023-09-11 19:26:04
1843561,Incheon,126.4161,37.45,800,Clear,298.08,69,10000,3.6,0,2023-09-11 10:13:43,2023-09-11 19:13:43
1843561,Incheon,126.4161,37.45,800,Clear,298.08,69,10000,3.6,0,2023-09-11 10:13:43,2023-09-11 19:13:43
1843585,Imsil,127.2794,35.6131,802,Clouds,294.58,89,10000,0.95,30,2023-09-11 10:25:36,2023-09-11 19:25:36
1843702,Icheon-si,127.4425,37.2792,800,Clear,296.73,94,10000,0.0,0,2023-09-11 10:23:44,2023-09-11 19:23:44
